,W_v_MARITAL_STATUS,W_v_FLAG_RESIDENCIAL_PHONE,W_v_arbol_AGE,W_v_arbol_MONTHS_IN_THE_JOB,W_v_AGE,W_v_MONTHS_IN_THE_JOB
42,-0.24187712137708484,0.3706068396955775,-0.47124943788994705,0.09722463683634013,-0.38987393562996503,0.09722463683634013
43,-0.2037734832165921,-0.09079576364856204,-0.1087651005109892,-0.15528323847783307,-0.16003810604657345,-0.14393346210055047
44,-0.24187712137708484,-0.09079576364856204,-0.1087651005109892,0.21537901711852617,-0.16003810604657345,0.17693608795512117
45,0.1721956146801067,0.3706068396955775,0.5458731382138894,-0.15528323847783307,0.39034729041955996,-0.14393346210055047
46,0.15333952046829472,-0.09079576364856204,0.15516020492955407,-0.23612883659995995,0.12413533281300487,-0.36746180082887564
47,0.15333952046829472,-0.09079576364856204,-0.1087651005109892,0.09722463683634013,-0.16003810604657345,0.09722463683634013
48,-0.24187712137708484,-0.09079576364856204,0.29126394162102964,0.21537901711852617,0.39034729041955996,0.17693608795512117
49,-0.24187712137708484,-0.09079576364856204,-0.348251998097318,-0.38667157505101923,-0.38987393562996503,-0.36746180082887564
50,0.1721956146801067,-0.09079576364856204,0.29126394162102964,0.21537901711852617,0.39034729041955996,0.17693608795512117
51,0.1721956146801067,0.3706068396955775,0.15516020492955407,0.09722463683634013,0.12413533281300487,0.09722463683634013
52,-0.2616948948982247,-0.09079576364856204,-0.348251998097318,-0.23612883659995995,-0.38987393562996503,-0.14393346210055047
53,0.1721956146801067,-0.09079576364856204,0.29126394162102964,0.09722463683634013,0.39034729041955996,0.09722463683634013
54,-0.24187712137708484,-0.09079576364856204,-0.22183705161473677,-0.23612883659995995,-0.16003810604657345,-0.14393346210055047
55,0.1721956146801067,-0.09079576364856204,0.5458731382138894,0.00384898351900196,0.39034729041955996,-0.14393346210055047
56,0.1721956146801067,-0.09079576364856204,0.29126394162102964,0.09722463683634013,0.39034729041955996,0.09722463683634013
57,0.1721956146801067,-0.09079576364856204,-0.1087651005109892,0.21537901711852617,-0.16003810604657345,0.17693608795512117
58,0.1721956146801067,0.3706068396955775,-0.1087651005109892,0.21537901711852617,-0.16003810604657345,0.17693608795512117
59,0.1721956146801067,-0.09079576364856204,0.5458731382138894,0.09722463683634013,0.39034729041955996,0.09722463683634013
60,-0.24187712137708484,-0.09079576364856204,-0.22183705161473677,0.21537901711852617,-0.16003810604657345,0.17693608795512117
61,-0.24187712137708484,-0.09079576364856204,-0.47124943788994705,0.00384898351900196,-0.38987393562996503,0.17693608795512117
62,-0.24187712137708484,-0.09079576364856204,-0.348251998097318,-0.38667157505101923,-0.38987393562996503,-0.36746180082887564
63,0.1721956146801067,0.3706068396955775,0.15516020492955407,0.00384898351900196,0.12413533281300487,0.17693608795512117
64,-0.24187712137708484,-0.09079576364856204,0.08829698475213475,0.21537901711852617,0.12413533281300487,0.17693608795512117
65,0.1721956146801067,-0.09079576364856204,0.15516020492955407,0.00384898351900196,0.12413533281300487,0.17693608795512117
66,-0.2037734832165921,-0.09079576364856204,-0.47124943788994705,0.09722463683634013,-0.38987393562996503,0.09722463683634013
67,0.1721956146801067,-0.09079576364856204,0.29126394162102964,0.21537901711852617,0.39034729041955996,0.17693608795512117
68,-0.24187712137708484,-0.09079576364856204,-0.348251998097318,-0.38667157505101923,-0.38987393562996503,-0.36746180082887564
69,0.1721956146801067,0.3706068396955775,-0.348251998097318,0.21537901711852617,-0.38987393562996503,0.17693608795512117
70,0.1721956146801067,-0.09079576364856204,0.08829698475213475,0.09722463683634013,0.12413533281300487,0.09722463683634013
71,0.1721956146801067,-0.09079576364856204,-0.22183705161473677,0.21537901711852617,-0.16003810604657345,0.17693608795512117
72,-0.24187712137708484,-0.09079576364856204,-0.22183705161473677,0.00384898351900196,-0.16003810604657345,0.17693608795512117
73,-0.24187712137708484,-0.09079576364856204,-0.1087651005109892,0.21537901711852617,-0.16003810604657345,0.17693608795512117
74,-0.24187712137708484,-0.09079576364856204,0.18059381358399806,0.09722463683634013,0.39034729041955996,0.09722463683634013
75,0.1721956146801067,-0.09079576364856204,0.08829698475213475,0.21537901711852617,0.12413533281300487,0.17693608795512117
76,-0.2616948948982247,-0.09079576364856204,0.18059381358399806,0.21537901711852617,0.12413533281300487,0.17693608795512117
77,-0.24187712137708484,-0.09079576364856204,-0.47124943788994705,0.09722463683634013,-0.38987393562996503,0.09722463683634013
78,0.1721956146801067,-0.09079576364856204,0.29126394162102964,0.00384898351900196,0.39034729041955996,-0.14393346210055047
79,0.1721956146801067,0.3706068396955775,-0.1087651005109892,0.00384898351900196,-0.16003810604657345,0.17693608795512117
80,0.1721956146801067,-0.09079576364856204,0.29126394162102964,-0.23612883659995995,0.39034729041955996,-0.14393346210055047
81,0.15333952046829472,-0.09079576364856204,-0.348251998097318,-0.15528323847783307,-0.38987393562996503,-0.14393346210055047
82,-0.24187712137708484,0.3706068396955775,-0.22183705161473677,0.21537901711852617,-0.16003810604657345,0.17693608795512117
83,0.1721956146801067,-0.09079576364856204,-0.22183705161473677,-0.15528323847783307,-0.16003810604657345,-0.14393346210055047
84,0.1721956146801067,-0.09079576364856204,0.18059381358399806,-0.15528323847783307,0.39034729041955996,-0.14393346210055047
85,-0.24187712137708484,-0.09079576364856204,-0.22183705161473677,-0.38667157505101923,-0.16003810604657345,-0.36746180082887564
86,0.1721956146801067,-0.09079576364856204,-0.1087651005109892,-0.15528323847783307,-0.16003810604657345,-0.14393346210055047
87,-0.24187712137708484,-0.09079576364856204,-0.348251998097318,-0.15528323847783307,-0.38987393562996503,-0.14393346210055047
88,0.1721956146801067,0.3706068396955775,0.18059381358399806,0.09722463683634013,0.39034729041955996,0.09722463683634013
89,0.1721956146801067,-0.09079576364856204,0.15516020492955407,0.21537901711852617,0.12413533281300487,0.17693608795512117
90,-0.24187712137708484,-0.09079576364856204,0.15516020492955407,0.21537901711852617,0.12413533281300487,0.17693608795512117
91,-0.2616948948982247,0.3706068396955775,-0.22183705161473677,0.21537901711852617,-0.16003810604657345,0.17693608795512117
92,0.1721956146801067,-0.09079576364856204,0.18059381358399806,0.09722463683634013,0.12413533281300487,0.09722463683634013
93,0.1721956146801067,-0.09079576364856204,-0.22183705161473677,0.00384898351900196,-0.16003810604657345,0.17693608795512117
94,0.1721956146801067,-0.09079576364856204,0.29126394162102964,0.09722463683634013,0.39034729041955996,0.09722463683634013
95,0.1721956146801067,-0.09079576364856204,0.15516020492955407,0.21537901711852617,0.12413533281300487,0.17693608795512117
96,-0.24187712137708484,-0.09079576364856204,-0.1087651005109892,0.21537901711852617,-0.16003810604657345,0.17693608795512117
97,0.1721956146801067,-0.09079576364856204,0.15516020492955407,0.09722463683634013,0.12413533281300487,0.09722463683634013
98,-0.24187712137708484,-0.09079576364856204,-0.348251998097318,0.09722463683634013,-0.38987393562996503,0.09722463683634013
99,-0.24187712137708484,-0.09079576364856204,-0.1087651005109892,0.00384898351900196,-0.16003810604657345,-0.14393346210055047
100,0.1721956146801067,-0.09079576364856204,0.29126394162102964,0.00384898351900196,0.39034729041955996,0.17693608795512117
101,-0.24187712137708484,-0.09079576364856204,-0.22183705161473677,-0.15528323847783307,-0.16003810604657345,-0.14393346210055047
102,0.1721956146801067,-0.09079576364856204,0.5458731382138894,0.21537901711852617,0.39034729041955996,0.17693608795512117
103,0.15333952046829472,-0.09079576364856204,0.15516020492955407,-0.23612883659995995,0.12413533281300487,-0.14393346210055047
104,-0.24187712137708484,-0.09079576364856204,-0.348251998097318,0.09722463683634013,-0.38987393562996503,0.09722463683634013
105,-0.2616948948982247,-0.09079576364856204,-0.47124943788994705,0.09722463683634013,-0.38987393562996503,0.09722463683634013
106,0.1721956146801067,-0.09079576364856204,0.18059381358399806,-0.15528323847783307,0.12413533281300487,-0.14393346210055047
107,-0.24187712137708484,-0.09079576364856204,0.15516020492955407,0.09722463683634013,0.12413533281300487,0.09722463683634013
108,-0.24187712137708484,0.3706068396955775,-0.1087651005109892,0.00384898351900196,-0.16003810604657345,-0.14393346210055047
109,0.1721956146801067,-0.09079576364856204,0.5458731382138894,0.21537901711852617,0.39034729041955996,0.17693608795512117
110,-0.2037734832165921,-0.09079576364856204,-0.348251998097318,0.09722463683634013,-0.38987393562996503,0.09722463683634013
111,-0.2037734832165921,-0.09079576364856204,-0.22183705161473677,0.00384898351900196,-0.16003810604657345,0.17693608795512117
112,0.1721956146801067,0.3706068396955775,0.29126394162102964,0.21537901711852617,0.39034729041955996,0.17693608795512117
113,0.1721956146801067,-0.09079576364856204,-0.1087651005109892,0.00384898351900196,-0.16003810604657345,-0.14393346210055047
114,0.1721956146801067,-0.09079576364856204,0.5458731382138894,0.21537901711852617,0.39034729041955996,0.17693608795512117
115,0.1721956146801067,-0.09079576364856204,0.5458731382138894,0.21537901711852617,0.39034729041955996,0.17693608795512117
116,-0.24187712137708484,-0.09079576364856204,0.08829698475213475,-0.23612883659995995,0.12413533281300487,-0.36746180082887564
117,-0.24187712137708484,-0.09079576364856204,-0.22183705161473677,-0.38667157505101923,-0.16003810604657345,-0.36746180082887564
118,0.1721956146801067,0.3706068396955775,0.29126394162102964,0.21537901711852617,0.39034729041955996,0.17693608795512117
119,0.1721956146801067,-0.09079576364856204,0.08829698475213475,0.21537901711852617,0.12413533281300487,0.17693608795512117
120,0.1721956146801067,-0.09079576364856204,0.5458731382138894,0.21537901711852617,0.39034729041955996,0.17693608795512117
121,0.1721956146801067,-0.09079576364856204,0.18059381358399806,0.21537901711852617,0.12413533281300487,0.17693608795512117
122,0.1721956146801067,0.3706068396955775,0.29126394162102964,0.09722463683634013,0.39034729041955996,0.09722463683634013
123,0.1721956146801067,-0.09079576364856204,-0.1087651005109892,-0.23612883659995995,-0.16003810604657345,-0.14393346210055047
124,0.1721956146801067,-0.09079576364856204,0.08829698475213475,0.09722463683634013,0.12413533281300487,0.09722463683634013
125,0.1721956146801067,-0.09079576364856204,0.15516020492955407,0.21537901711852617,0.12413533281300487,0.17693608795512117
126,-0.24187712137708484,-0.09079576364856204,0.15516020492955407,0.21537901711852617,0.12413533281300487,0.17693608795512117
127,0.1721956146801067,-0.09079576364856204,0.18059381358399806,0.21537901711852617,0.12413533281300487,0.17693608795512117
128,-0.2616948948982247,-0.09079576364856204,-0.1087651005109892,0.09722463683634013,-0.16003810604657345,0.09722463683634013
129,0.1721956146801067,-0.09079576364856204,-0.348251998097318,0.09722463683634013,-0.38987393562996503,0.09722463683634013
130,-0.24187712137708484,-0.09079576364856204,0.18059381358399806,-0.15528323847783307,0.39034729041955996,-0.14393346210055047
131,-0.24187712137708484,-0.09079576364856204,-0.1087651005109892,-0.38667157505101923,-0.16003810604657345,-0.36746180082887564
132,0.15333952046829472,-0.09079576364856204,-0.22183705161473677,0.21537901711852617,-0.16003810604657345,0.17693608795512117
133,0.1721956146801067,-0.09079576364856204,-0.1087651005109892,-0.23612883659995995,-0.16003810604657345,-0.14393346210055047
134,0.1721956146801067,-0.09079576364856204,0.29126394162102964,0.21537901711852617,0.39034729041955996,0.17693608795512117
135,0.1721956146801067,-0.09079576364856204,0.08829698475213475,0.00384898351900196,0.12413533281300487,0.17693608795512117
136,0.1721956146801067,-0.09079576364856204,0.08829698475213475,0.09722463683634013,0.12413533281300487,0.09722463683634013
137,0.1721956146801067,-0.09079576364856204,0.15516020492955407,0.21537901711852617,0.12413533281300487,0.17693608795512117
138,0.1721956146801067,-0.09079576364856204,0.29126394162102964,0.00384898351900196,0.39034729041955996,0.17693608795512117
139,-0.24187712137708484,-0.09079576364856204,-0.1087651005109892,0.21537901711852617,-0.16003810604657345,0.17693608795512117
140,-0.24187712137708484,-0.09079576364856204,-0.1087651005109892,0.21537901711852617,-0.16003810604657345,0.17693608795512117
141,-0.24187712137708484,-0.09079576364856204,-0.1087651005109892,-0.38667157505101923,-0.16003810604657345,-0.36746180082887564
142,-0.24187712137708484,-0.09079576364856204,-0.1087651005109892,0.21537901711852617,-0.16003810604657345,0.17693608795512117
143,-0.24187712137708484,-0.09079576364856204,-0.348251998097318,-0.38667157505101923,-0.38987393562996503,-0.36746180082887564
144,-0.24187712137708484,-0.09079576364856204,0.18059381358399806,-0.23612883659995995,0.12413533281300487,-0.14393346210055047
145,-0.24187712137708484,-0.09079576364856204,0.15516020492955407,0.00384898351900196,0.12413533281300487,-0.14393346210055047
146,-0.24187712137708484,-0.09079576364856204,-0.1087651005109892,-0.23612883659995995,-0.16003810604657345,-0.36746180082887564
147,0.1721956146801067,-0.09079576364856204,0.18059381358399806,0.00384898351900196,0.12413533281300487,0.17693608795512117
148,0.1721956146801067,-0.09079576364856204,0.08829698475213475,-0.15528323847783307,0.12413533281300487,-0.14393346210055047
149,0.1721956146801067,-0.09079576364856204,0.08829698475213475,-0.38667157505101923,0.12413533281300487,-0.36746180082887564
150,0.1721956146801067,0.3706068396955775,0.5458731382138894,0.00384898351900196,0.39034729041955996,0.17693608795512117
151,0.1721956146801067,-0.09079576364856204,0.29126394162102964,0.00384898351900196,0.39034729041955996,0.17693608795512117
152,0.15333952046829472,0.3706068396955775,-0.1087651005109892,0.21537901711852617,-0.16003810604657345,0.17693608795512117
153,0.1721956146801067,0.3706068396955775,0.15516020492955407,0.09722463683634013,0.12413533281300487,0.09722463683634013
154,0.15333952046829472,-0.09079576364856204,-0.22183705161473677,-0.38667157505101923,-0.16003810604657345,-0.36746180082887564
155,0.1721956146801067,-0.09079576364856204,0.29126394162102964,0.09722463683634013,0.39034729041955996,0.09722463683634013
156,0.1721956146801067,-0.09079576364856204,0.29126394162102964,0.00384898351900196,0.39034729041955996,-0.14393346210055047
157,0.1721956146801067,-0.09079576364856204,0.08829698475213475,0.21537901711852617,0.12413533281300487,0.17693608795512117
158,0.1721956146801067,-0.09079576364856204,-0.47124943788994705,0.09722463683634013,-0.38987393562996503,0.09722463683634013
159,0.1721956146801067,-0.09079576364856204,0.15516020492955407,0.21537901711852617,0.12413533281300487,0.17693608795512117
160,0.1721956146801067,-0.09079576364856204,0.29126394162102964,0.09722463683634013,0.39034729041955996,0.09722463683634013
161,-0.2616948948982247,-0.09079576364856204,-0.22183705161473677,0.09722463683634013,-0.16003810604657345,0.09722463683634013
162,0.1721956146801067,-0.09079576364856204,0.5458731382138894,0.21537901711852617,0.39034729041955996,0.17693608795512117
163,-0.24187712137708484,-0.09079576364856204,-0.47124943788994705,0.21537901711852617,-0.38987393562996503,0.17693608795512117
164,0.1721956146801067,-0.09079576364856204,-0.348251998097318,0.09722463683634013,-0.38987393562996503,0.09722463683634013
165,0.1721956146801067,0.3706068396955775,-0.22183705161473677,0.09722463683634013,-0.16003810604657345,0.09722463683634013
166,-0.24187712137708484,0.3706068396955775,0.5458731382138894,0.21537901711852617,0.39034729041955996,0.17693608795512117
167,-0.24187712137708484,0.3706068396955775,-0.348251998097318,-0.15528323847783307,-0.38987393562996503,-0.14393346210055047
168,0.1721956146801067,-0.09079576364856204,-0.1087651005109892,0.00384898351900196,-0.16003810604657345,0.17693608795512117
169,-0.24187712137708484,-0.09079576364856204,-0.348251998097318,0.21537901711852617,-0.38987393562996503,0.17693608795512117
170,-0.24187712137708484,-0.09079576364856204,-0.22183705161473677,-0.38667157505101923,-0.16003810604657345,-0.36746180082887564
171,-0.24187712137708484,-0.09079576364856204,-0.22183705161473677,-0.38667157505101923,-0.16003810604657345,-0.36746180082887564
172,0.1721956146801067,-0.09079576364856204,0.5458731382138894,0.21537901711852617,0.39034729041955996,0.17693608795512117
173,-0.2037734832165921,-0.09079576364856204,-0.22183705161473677,0.09722463683634013,-0.16003810604657345,0.09722463683634013
174,-0.24187712137708484,-0.09079576364856204,-0.348251998097318,-0.38667157505101923,-0.38987393562996503,-0.36746180082887564
175,-0.24187712137708484,-0.09079576364856204,-0.1087651005109892,-0.38667157505101923,-0.16003810604657345,-0.36746180082887564
176,-0.24187712137708484,-0.09079576364856204,0.08829698475213475,-0.15528323847783307,0.12413533281300487,-0.14393346210055047
177,-0.24187712137708484,-0.09079576364856204,-0.22183705161473677,-0.15528323847783307,-0.16003810604657345,-0.14393346210055047
178,-0.24187712137708484,-0.09079576364856204,-0.1087651005109892,-0.38667157505101923,-0.16003810604657345,-0.36746180082887564
179,-0.24187712137708484,-0.09079576364856204,-0.1087651005109892,0.09722463683634013,-0.16003810604657345,0.09722463683634013
180,-0.24187712137708484,-0.09079576364856204,-0.1087651005109892,0.21537901711852617,-0.16003810604657345,0.17693608795512117
181,-0.24187712137708484,-0.09079576364856204,-0.22183705161473677,0.00384898351900196,-0.16003810604657345,-0.14393346210055047
182,0.15333952046829472,-0.09079576364856204,-0.348251998097318,0.09722463683634013,-0.38987393562996503,0.09722463683634013
183,-0.2037734832165921,-0.09079576364856204,-0.22183705161473677,-0.38667157505101923,-0.16003810604657345,-0.36746180082887564
184,-0.24187712137708484,-0.09079576364856204,0.08829698475213475,-0.23612883659995995,0.12413533281300487,-0.14393346210055047
185,-0.2616948948982247,-0.09079576364856204,-0.47124943788994705,-0.38667157505101923,-0.38987393562996503,-0.36746180082887564
186,-0.24187712137708484,-0.09079576364856204,-0.348251998097318,0.09722463683634013,-0.38987393562996503,0.09722463683634013
187,-0.24187712137708484,-0.09079576364856204,-0.348251998097318,-0.15528323847783307,-0.38987393562996503,-0.14393346210055047
188,0.1721956146801067,0.3706068396955775,0.5458731382138894,0.09722463683634013,0.39034729041955996,0.09722463683634013
189,0.15333952046829472,0.3706068396955775,-0.348251998097318,-0.23612883659995995,-0.38987393562996503,-0.14393346210055047
190,0.1721956146801067,-0.09079576364856204,0.15516020492955407,-0.23612883659995995,0.12413533281300487,-0.14393346210055047
191,-0.24187712137708484,-0.09079576364856204,0.15516020492955407,0.00384898351900196,0.12413533281300487,0.17693608795512117
192,-0.24187712137708484,-0.09079576364856204,-0.22183705161473677,-0.15528323847783307,-0.16003810604657345,-0.14393346210055047
193,-0.24187712137708484,-0.09079576364856204,-0.47124943788994705,0.21537901711852617,-0.38987393562996503,0.17693608795512117
194,0.1721956146801067,-0.09079576364856204,0.29126394162102964,0.09722463683634013,0.39034729041955996,0.09722463683634013
195,-0.24187712137708484,-0.09079576364856204,-0.1087651005109892,-0.38667157505101923,-0.16003810604657345,-0.36746180082887564
196,0.1721956146801067,0.3706068396955775,0.29126394162102964,0.21537901711852617,0.39034729041955996,0.17693608795512117
197,0.1721956146801067,-0.09079576364856204,0.15516020492955407,0.09722463683634013,0.12413533281300487,0.09722463683634013
198,0.1721956146801067,-0.09079576364856204,0.08829698475213475,0.09722463683634013,0.12413533281300487,0.09722463683634013
199,0.1721956146801067,-0.09079576364856204,0.5458731382138894,0.09722463683634013,0.39034729041955996,0.09722463683634013
200,-0.24187712137708484,-0.09079576364856204,0.08829698475213475,-0.15528323847783307,0.12413533281300487,-0.14393346210055047
201,-0.2037734832165921,-0.09079576364856204,-0.1087651005109892,-0.15528323847783307,-0.16003810604657345,-0.14393346210055047
202,0.1721956146801067,-0.09079576364856204,0.18059381358399806,0.09722463683634013,0.39034729041955996,0.09722463683634013
203,0.1721956146801067,-0.09079576364856204,0.08829698475213475,0.00384898351900196,0.12413533281300487,0.17693608795512117
204,0.1721956146801067,-0.09079576364856204,0.15516020492955407,0.00384898351900196,0.12413533281300487,-0.14393346210055047
205,-0.24187712137708484,0.3706068396955775,-0.1087651005109892,-0.38667157505101923,-0.16003810604657345,-0.36746180082887564
206,0.1721956146801067,-0.09079576364856204,-0.348251998097318,-0.15528323847783307,-0.38987393562996503,-0.14393346210055047
207,0.1721956146801067,-0.09079576364856204,0.08829698475213475,-0.15528323847783307,0.12413533281300487,-0.14393346210055047
208,0.1721956146801067,0.3706068396955775,-0.1087651005109892,-0.23612883659995995,-0.16003810604657345,-0.14393346210055047
209,0.1721956146801067,-0.09079576364856204,-0.1087651005109892,0.21537901711852617,-0.16003810604657345,0.17693608795512117
210,-0.24187712137708484,-0.09079576364856204,0.15516020492955407,0.09722463683634013,0.12413533281300487,0.09722463683634013
211,0.1721956146801067,-0.09079576364856204,0.08829698475213475,-0.15528323847783307,0.12413533281300487,-0.14393346210055047
212,0.1721956146801067,-0.09079576364856204,-0.1087651005109892,0.00384898351900196,-0.16003810604657345,0.17693608795512117
213,0.15333952046829472,0.3706068396955775,0.08829698475213475,0.21537901711852617,0.12413533281300487,0.17693608795512117
214,-0.24187712137708484,-0.09079576364856204,-0.348251998097318,-0.38667157505101923,-0.38987393562996503,-0.36746180082887564
215,0.1721956146801067,-0.09079576364856204,0.18059381358399806,0.21537901711852617,0.12413533281300487,0.17693608795512117
216,-0.24187712137708484,-0.09079576364856204,-0.348251998097318,-0.38667157505101923,-0.38987393562996503,-0.36746180082887564
217,0.15333952046829472,-0.09079576364856204,0.18059381358399806,0.09722463683634013,0.12413533281300487,0.09722463683634013
218,-0.24187712137708484,-0.09079576364856204,-0.348251998097318,-0.15528323847783307,-0.38987393562996503,-0.14393346210055047
219,0.1721956146801067,-0.09079576364856204,0.5458731382138894,0.09722463683634013,0.39034729041955996,0.09722463683634013
220,-0.24187712137708484,0.3706068396955775,0.29126394162102964,0.00384898351900196,0.39034729041955996,0.17693608795512117
221,-0.24187712137708484,0.3706068396955775,-0.22183705161473677,0.09722463683634013,-0.16003810604657345,0.09722463683634013
222,-0.24187712137708484,-0.09079576364856204,-0.348251998097318,-0.15528323847783307,-0.38987393562996503,-0.14393346210055047
223,0.1721956146801067,0.3706068396955775,0.5458731382138894,0.21537901711852617,0.39034729041955996,0.17693608795512117
224,-0.2616948948982247,-0.09079576364856204,-0.47124943788994705,0.21537901711852617,-0.38987393562996503,0.17693608795512117
225,-0.24187712137708484,-0.09079576364856204,-0.47124943788994705,-0.38667157505101923,-0.38987393562996503,-0.36746180082887564
226,-0.24187712137708484,0.3706068396955775,-0.348251998097318,0.09722463683634013,-0.38987393562996503,0.09722463683634013
227,0.1721956146801067,-0.09079576364856204,0.08829698475213475,-0.15528323847783307,0.12413533281300487,-0.14393346210055047
228,-0.24187712137708484,-0.09079576364856204,-0.348251998097318,0.00384898351900196,-0.38987393562996503,0.17693608795512117
229,-0.24187712137708484,-0.09079576364856204,-0.47124943788994705,0.21537901711852617,-0.38987393562996503,0.17693608795512117
230,0.1721956146801067,-0.09079576364856204,0.18059381358399806,-0.15528323847783307,0.39034729041955996,-0.14393346210055047
231,0.1721956146801067,-0.09079576364856204,0.5458731382138894,0.09722463683634013,0.39034729041955996,0.09722463683634013
232,0.1721956146801067,0.3706068396955775,0.29126394162102964,0.21537901711852617,0.39034729041955996,0.17693608795512117
233,-0.24187712137708484,-0.09079576364856204,-0.47124943788994705,-0.38667157505101923,-0.38987393562996503,-0.36746180082887564
